[quick] runs_dir = /root/runs/quick_phase1
[quick] image-size = 256
[quick] frames-per-video train/eval = 30/10
[quick] enumerating videos for the disjoint split ...
[quick] split: train=1400 val=300 test=300 (of 2000 total videos)
[quick] dataset sizes: train=124227 val=8160 test=8540
[quick] extracting features (val) ...
  [55325/124227] 8.50 images/s, ETA 8104s
  [55350/124227] 8.50 images/s, ETA 8101s
  [55375/124227] 8.50 images/s, ETA 8098s
  [55400/124227] 8.50 images/s, ETA 8097s
  [55425/124227] 8.50 images/s, ETA 8096s
  [55450/124227] 8.50 images/s, ETA 8093s
  [55475/124227] 8.50 images/s, ETA 8091s
  [55500/124227] 8.50 images/s, ETA 8090s
  [55525/124227] 8.50 images/s, ETA 8087s
  [55550/124227] 8.50 images/s, ETA 8084s
  [55575/124227] 8.50 images/s, ETA 8080s
  [55600/124227] 8.50 images/s, ETA 8075s
  [55625/124227] 8.50 images/s, ETA 8072s
  [55650/124227] 8.50 images/s, ETA 8069s
  [55675/124227] 8.50 images/s, ETA 8066s
  [55700/124227] 8.50 images/s, ETA 8063s
  [55725/124227] 8.50 images/s, ETA 8062s
  [55750/124227] 8.50 images/s, ETA 8059s
  [55775/124227] 8.50 images/s, ETA 8057s
  [55800/124227] 8.49 images/s, ETA 8055s
  [55825/124227] 8.49 images/s, ETA 8053s
  [55850/124227] 8.50 images/s, ETA 8048s
  [55875/124227] 8.50 images/s, ETA 8046s
  [55900/124227] 8.50 images/s, ETA 8043s
  [55925/124227] 8.50 images/s, ETA 8040s
  [55950/124227] 8.50 images/s, ETA 8036s
  [55975/124227] 8.50 images/s, ETA 8032s
  [56000/124227] 8.50 images/s, ETA 8030s
  [56025/124227] 8.49 images/s, ETA 8031s
  [56050/124227] 8.49 images/s, ETA 8027s
  [56075/124227] 8.49 images/s, ETA 8023s
  [56100/124227] 8.50 images/s, ETA 8019s
  [56125/124227] 8.50 images/s, ETA 8016s
  [56150/124227] 8.50 images/s, ETA 8011s
  [56175/124227] 8.50 images/s, ETA 8009s
  [56200/124227] 8.50 images/s, ETA 8008s
  [56225/124227] 8.49 images/s, ETA 8006s
  [56250/124227] 8.49 images/s, ETA 8004s
  [56275/124227] 8.49 images/s, ETA 8000s
  [56300/124227] 8.50 images/s, ETA 7994s
  [56325/124227] 8.50 images/s, ETA 7990s
  [56350/124227] 8.50 images/s, ETA 7987s
  [56375/124227] 8.50 images/s, ETA 7983s
  [56400/124227] 8.50 images/s, ETA 7980s
  [56425/124227] 8.50 images/s, ETA 7977s
  [56450/124227] 8.50 images/s, ETA 7975s
  [56475/124227] 8.50 images/s, ETA 7971s
  [56500/124227] 8.50 images/s, ETA 7968s
  [56525/124227] 8.50 images/s, ETA 7966s
  [56550/124227] 8.50 images/s, ETA 7962s
  [56575/124227] 8.50 images/s, ETA 7957s
  [56600/124227] 8.50 images/s, ETA 7956s
  [56625/124227] 8.50 images/s, ETA 7954s
  [56650/124227] 8.50 images/s, ETA 7953s
  [56675/124227] 8.50 images/s, ETA 7950s
  [56700/124227] 8.50 images/s, ETA 7945s
  [56725/124227] 8.50 images/s, ETA 7943s
  [56750/124227] 8.50 images/s, ETA 7938s
  [56775/124227] 8.50 images/s, ETA 7935s
  [56800/124227] 8.50 images/s, ETA 7930s
  [56825/124227] 8.50 images/s, ETA 7926s
  [56850/124227] 8.51 images/s, ETA 7922s
  [56875/124227] 8.51 images/s, ETA 7918s
  [56900/124227] 8.51 images/s, ETA 7914s
  [56925/124227] 8.51 images/s, ETA 7911s
  [56950/124227] 8.51 images/s, ETA 7906s
  [56975/124227] 8.51 images/s, ETA 7901s
  [57000/124227] 8.51 images/s, ETA 7897s
  [57025/124227] 8.51 images/s, ETA 7894s
  [57050/124227] 8.51 images/s, ETA 7892s
  [57075/124227] 8.51 images/s, ETA 7891s
  [57100/124227] 8.51 images/s, ETA 7890s
  [57125/124227] 8.51 images/s, ETA 7888s
  [57150/124227] 8.51 images/s, ETA 7885s
  [57175/124227] 8.51 images/s, ETA 7883s
  [57200/124227] 8.51 images/s, ETA 7878s
  [57225/124227] 8.51 images/s, ETA 7874s
  [57250/124227] 8.51 images/s, ETA 7869s
  [57275/124227] 8.51 images/s, ETA 7865s
  [57300/124227] 8.51 images/s, ETA 7863s
  [57325/124227] 8.51 images/s, ETA 7862s
  [57350/124227] 8.51 images/s, ETA 7857s
  [57375/124227] 8.51 images/s, ETA 7854s
  [57400/124227] 8.51 images/s, ETA 7852s
  [57425/124227] 8.51 images/s, ETA 7851s
  [57450/124227] 8.51 images/s, ETA 7847s
  [57475/124227] 8.51 images/s, ETA 7845s
  [57500/124227] 8.51 images/s, ETA 7844s
  [57525/124227] 8.51 images/s, ETA 7842s
  [57550/124227] 8.50 images/s, ETA 7840s
  [57575/124227] 8.50 images/s, ETA 7839s
  [57600/124227] 8.50 images/s, ETA 7837s
  [57625/124227] 8.50 images/s, ETA 7837s
  [57650/124227] 8.50 images/s, ETA 7835s
  [57675/124227] 8.50 images/s, ETA 7830s
  [57700/124227] 8.50 images/s, ETA 7825s
  [57725/124227] 8.50 images/s, ETA 7822s
  [57750/124227] 8.50 images/s, ETA 7819s
  [57775/124227] 8.50 images/s, ETA 7815s
  [57800/124227] 8.50 images/s, ETA 7813s
  [57825/124227] 8.50 images/s, ETA 7812s
  [57850/124227] 8.50 images/s, ETA 7807s
  [57875/124227] 8.50 images/s, ETA 7803s
  [57900/124227] 8.50 images/s, ETA 7799s
  [57925/124227] 8.50 images/s, ETA 7796s
  [57950/124227] 8.51 images/s, ETA 7792s
  [57975/124227] 8.51 images/s, ETA 7787s
  [58000/124227] 8.51 images/s, ETA 7784s
  [58025/124227] 8.51 images/s, ETA 7780s
  [58050/124227] 8.51 images/s, ETA 7776s
  [58075/124227] 8.51 images/s, ETA 7775s
  [58100/124227] 8.51 images/s, ETA 7770s
  [58125/124227] 8.51 images/s, ETA 7767s
  [58150/124227] 8.51 images/s, ETA 7761s
  [58175/124227] 8.51 images/s, ETA 7758s
  [58200/124227] 8.51 images/s, ETA 7757s
  [58225/124227] 8.51 images/s, ETA 7755s
  [58250/124227] 8.51 images/s, ETA 7753s
  [58275/124227] 8.51 images/s, ETA 7752s
  [58300/124227] 8.51 images/s, ETA 7749s
  [58325/124227] 8.51 images/s, ETA 7746s
  [58350/124227] 8.51 images/s, ETA 7742s
  [58375/124227] 8.51 images/s, ETA 7741s
  [58400/124227] 8.51 images/s, ETA 7739s
  [58425/124227] 8.51 images/s, ETA 7735s
  [58450/124227] 8.51 images/s, ETA 7730s
  [58475/124227] 8.51 images/s, ETA 7725s
  [58500/124227] 8.51 images/s, ETA 7721s
  [58525/124227] 8.51 images/s, ETA 7719s
  [58550/124227] 8.51 images/s, ETA 7717s
  [58575/124227] 8.51 images/s, ETA 7714s
  [58600/124227] 8.51 images/s, ETA 7710s
  [58625/124227] 8.51 images/s, ETA 7708s
  [58650/124227] 8.51 images/s, ETA 7706s
  [58675/124227] 8.51 images/s, ETA 7701s
  [58700/124227] 8.51 images/s, ETA 7696s
  [58725/124227] 8.51 images/s, ETA 7696s
  [58750/124227] 8.51 images/s, ETA 7695s
  [58775/124227] 8.51 images/s, ETA 7692s
  [58800/124227] 8.51 images/s, ETA 7688s
  [58825/124227] 8.51 images/s, ETA 7684s
  [58850/124227] 8.51 images/s, ETA 7680s
  [58875/124227] 8.51 images/s, ETA 7676s
  [58900/124227] 8.52 images/s, ETA 7672s
  [58925/124227] 8.52 images/s, ETA 7668s
  [58950/124227] 8.52 images/s, ETA 7663s
  [58975/124227] 8.52 images/s, ETA 7659s
  [59000/124227] 8.52 images/s, ETA 7658s
  [59025/124227] 8.52 images/s, ETA 7657s
  [59050/124227] 8.51 images/s, ETA 7655s
  [59075/124227] 8.51 images/s, ETA 7652s
  [59100/124227] 8.51 images/s, ETA 7649s
  [59125/124227] 8.51 images/s, ETA 7648s
  [59150/124227] 8.51 images/s, ETA 7643s
  [59175/124227] 8.52 images/s, ETA 7639s
  [59200/124227] 8.52 images/s, ETA 7634s
  [59225/124227] 8.52 images/s, ETA 7631s
  [59250/124227] 8.52 images/s, ETA 7628s
  [59275/124227] 8.52 images/s, ETA 7624s
  [59300/124227] 8.52 images/s, ETA 7623s
  [59325/124227] 8.52 images/s, ETA 7620s
  [59350/124227] 8.52 images/s, ETA 7615s
  [59375/124227] 8.52 images/s, ETA 7612s
  [59400/124227] 8.52 images/s, ETA 7609s
  [59425/124227] 8.52 images/s, ETA 7606s
  [59450/124227] 8.52 images/s, ETA 7603s
  [59475/124227] 8.52 images/s, ETA 7602s
  [59500/124227] 8.52 images/s, ETA 7599s
  [59525/124227] 8.52 images/s, ETA 7596s
  [59550/124227] 8.52 images/s, ETA 7592s
  [59575/124227] 8.52 images/s, ETA 7589s
  [59600/124227] 8.52 images/s, ETA 7585s
  [59625/124227] 8.52 images/s, ETA 7581s
  [59650/124227] 8.52 images/s, ETA 7579s
  [59675/124227] 8.52 images/s, ETA 7576s
  [59700/124227] 8.52 images/s, ETA 7573s
  [59725/124227] 8.52 images/s, ETA 7570s
  [59750/124227] 8.52 images/s, ETA 7568s
  [59775/124227] 8.52 images/s, ETA 7565s
  [59800/124227] 8.52 images/s, ETA 7563s
  [59825/124227] 8.52 images/s, ETA 7562s
  [59850/124227] 8.52 images/s, ETA 7559s
  [59875/124227] 8.52 images/s, ETA 7554s
  [59900/124227] 8.52 images/s, ETA 7551s
  [59925/124227] 8.52 images/s, ETA 7547s
  [59950/124227] 8.52 images/s, ETA 7543s
  [59975/124227] 8.52 images/s, ETA 7539s
  [60000/124227] 8.52 images/s, ETA 7535s
  [60025/124227] 8.52 images/s, ETA 7532s
  [60050/124227] 8.53 images/s, ETA 7527s
  [60075/124227] 8.53 images/s, ETA 7522s
  [60100/124227] 8.53 images/s, ETA 7518s
  [60125/124227] 8.53 images/s, ETA 7516s
  [60150/124227] 8.53 images/s, ETA 7512s
  [60175/124227] 8.53 images/s, ETA 7508s
  [60200/124227] 8.53 images/s, ETA 7507s
  [60225/124227] 8.53 images/s, ETA 7505s
  [60250/124227] 8.53 images/s, ETA 7503s
  [60275/124227] 8.53 images/s, ETA 7501s
  [60300/124227] 8.53 images/s, ETA 7497s
  [60325/124227] 8.52 images/s, ETA 7497s
  [60350/124227] 8.52 images/s, ETA 7496s
  [60375/124227] 8.52 images/s, ETA 7491s
  [60400/124227] 8.52 images/s, ETA 7488s
  [60425/124227] 8.52 images/s, ETA 7487s
  [60450/124227] 8.52 images/s, ETA 7484s
  [60475/124227] 8.52 images/s, ETA 7481s
  [60500/124227] 8.52 images/s, ETA 7476s
  [60525/124227] 8.52 images/s, ETA 7474s
  [60550/124227] 8.53 images/s, ETA 7469s
  [60575/124227] 8.53 images/s, ETA 7465s
  [60600/124227] 8.53 images/s, ETA 7461s
  [60625/124227] 8.53 images/s, ETA 7458s
  [60650/124227] 8.53 images/s, ETA 7453s
  [60675/124227] 8.53 images/s, ETA 7449s
  [60700/124227] 8.53 images/s, ETA 7446s
  [60725/124227] 8.53 images/s, ETA 7445s
  [60750/124227] 8.53 images/s, ETA 7442s
  [60775/124227] 8.53 images/s, ETA 7439s
  [60800/124227] 8.53 images/s, ETA 7437s
  [60825/124227] 8.53 images/s, ETA 7437s
  [60850/124227] 8.53 images/s, ETA 7433s
  [60875/124227] 8.53 images/s, ETA 7428s
  [60900/124227] 8.53 images/s, ETA 7424s
  [60925/124227] 8.53 images/s, ETA 7421s
  [60950/124227] 8.53 images/s, ETA 7417s
  [60975/124227] 8.53 images/s, ETA 7416s
  [61000/124227] 8.53 images/s, ETA 7414s
  [61025/124227] 8.53 images/s, ETA 7413s
  [61050/124227] 8.53 images/s, ETA 7409s
  [61075/124227] 8.53 images/s, ETA 7406s
  [61100/124227] 8.53 images/s, ETA 7400s
  [61125/124227] 8.53 images/s, ETA 7400s
  [61150/124227] 8.53 images/s, ETA 7398s
  [61175/124227] 8.52 images/s, ETA 7396s
  [61200/124227] 8.52 images/s, ETA 7394s
  [61225/124227] 8.52 images/s, ETA 7391s
  [61250/124227] 8.53 images/s, ETA 7387s
  [61275/124227] 8.53 images/s, ETA 7383s
  [61300/124227] 8.53 images/s, ETA 7378s
  [61325/124227] 8.53 images/s, ETA 7374s
  [61350/124227] 8.53 images/s, ETA 7370s
  [61375/124227] 8.53 images/s, ETA 7368s
  [61400/124227] 8.53 images/s, ETA 7364s
  [61425/124227] 8.53 images/s, ETA 7361s
  [61450/124227] 8.53 images/s, ETA 7357s
  [61475/124227] 8.53 images/s, ETA 7354s
  [61500/124227] 8.53 images/s, ETA 7350s
  [61525/124227] 8.53 images/s, ETA 7348s
  [61550/124227] 8.54 images/s, ETA 7343s
  [61575/124227] 8.54 images/s, ETA 7338s
  [61600/124227] 8.54 images/s, ETA 7333s
  [61625/124227] 8.54 images/s, ETA 7330s
  [61650/124227] 8.54 images/s, ETA 7326s
  [61675/124227] 8.54 images/s, ETA 7322s
  [61700/124227] 8.54 images/s, ETA 7317s
  [61725/124227] 8.54 images/s, ETA 7315s
  [61750/124227] 8.54 images/s, ETA 7313s
  [61775/124227] 8.54 images/s, ETA 7312s
  [61800/124227] 8.54 images/s, ETA 7310s
  [61825/124227] 8.54 images/s, ETA 7310s
  [61850/124227] 8.53 images/s, ETA 7309s
  [61875/124227] 8.53 images/s, ETA 7308s
  [61900/124227] 8.53 images/s, ETA 7305s
  [61925/124227] 8.53 images/s, ETA 7302s
  [61950/124227] 8.53 images/s, ETA 7298s
  [61975/124227] 8.54 images/s, ETA 7294s
  [62000/124227] 8.54 images/s, ETA 7290s
  [62025/124227] 8.54 images/s, ETA 7287s
  [62050/124227] 8.54 images/s, ETA 7285s
  [62075/124227] 8.53 images/s, ETA 7282s
  [62100/124227] 8.54 images/s, ETA 7278s
  [62125/124227] 8.54 images/s, ETA 7275s
  [62150/124227] 8.54 images/s, ETA 7272s
  [62175/124227] 8.54 images/s, ETA 7268s
  [62200/124227] 8.54 images/s, ETA 7264s
  [62225/124227] 8.54 images/s, ETA 7262s
  [62250/124227] 8.54 images/s, ETA 7259s
  [62275/124227] 8.54 images/s, ETA 7257s
  [62300/124227] 8.54 images/s, ETA 7253s
  [62325/124227] 8.54 images/s, ETA 7250s
  [62350/124227] 8.54 images/s, ETA 7246s
  [62375/124227] 8.54 images/s, ETA 7243s
  [62400/124227] 8.54 images/s, ETA 7240s
  [62425/124227] 8.54 images/s, ETA 7236s
  [62450/124227] 8.54 images/s, ETA 7232s
  [62475/124227] 8.54 images/s, ETA 7227s
  [62500/124227] 8.54 images/s, ETA 7225s
  [62525/124227] 8.54 images/s, ETA 7222s
  [62550/124227] 8.54 images/s, ETA 7219s
  [62575/124227] 8.54 images/s, ETA 7217s
  [62600/124227] 8.54 images/s, ETA 7213s
  [62625/124227] 8.54 images/s, ETA 7210s
  [62650/124227] 8.54 images/s, ETA 7208s
  [62675/124227] 8.54 images/s, ETA 7206s
  [62700/124227] 8.54 images/s, ETA 7204s
  [62725/124227] 8.54 images/s, ETA 7203s
  [62750/124227] 8.54 images/s, ETA 7198s
  [62775/124227] 8.54 images/s, ETA 7197s
  [62800/124227] 8.54 images/s, ETA 7195s
  [62825/124227] 8.54 images/s, ETA 7193s
  [62850/124227] 8.54 images/s, ETA 7189s
  [62875/124227] 8.54 images/s, ETA 7185s
  [62900/124227] 8.54 images/s, ETA 7180s
  [62925/124227] 8.54 images/s, ETA 7177s
  [62950/124227] 8.54 images/s, ETA 7172s
  [62975/124227] 8.55 images/s, ETA 7168s
  [63000/124227] 8.55 images/s, ETA 7165s
  [63025/124227] 8.54 images/s, ETA 7164s
  [63050/124227] 8.54 images/s, ETA 7162s
  [63075/124227] 8.54 images/s, ETA 7159s
  [63100/124227] 8.54 images/s, ETA 7156s
  [63125/124227] 8.54 images/s, ETA 7154s
  [63150/124227] 8.54 images/s, ETA 7150s
  [63175/124227] 8.54 images/s, ETA 7146s
  [63200/124227] 8.54 images/s, ETA 7144s
  [63225/124227] 8.54 images/s, ETA 7142s
  [63250/124227] 8.54 images/s, ETA 7139s
  [63275/124227] 8.54 images/s, ETA 7135s
  [63300/124227] 8.54 images/s, ETA 7132s
  [63325/124227] 8.54 images/s, ETA 7130s
  [63350/124227] 8.54 images/s, ETA 7129s
  [63375/124227] 8.54 images/s, ETA 7124s
  [63400/124227] 8.54 images/s, ETA 7119s
  [63425/124227] 8.54 images/s, ETA 7117s
  [63450/124227] 8.54 images/s, ETA 7114s
  [63475/124227] 8.54 images/s, ETA 7112s
  [63500/124227] 8.54 images/s, ETA 7109s
  [63525/124227] 8.54 images/s, ETA 7106s
  [63550/124227] 8.54 images/s, ETA 7102s
  [63575/124227] 8.54 images/s, ETA 7098s
  [63600/124227] 8.54 images/s, ETA 7095s
  [63625/124227] 8.54 images/s, ETA 7094s
  [63650/124227] 8.54 images/s, ETA 7091s
  [63675/124227] 8.54 images/s, ETA 7087s
  [63700/124227] 8.54 images/s, ETA 7085s
  [63725/124227] 8.54 images/s, ETA 7083s
  [63750/124227] 8.54 images/s, ETA 7079s
  [63775/124227] 8.54 images/s, ETA 7075s
  [63800/124227] 8.55 images/s, ETA 7071s
  [63825/124227] 8.54 images/s, ETA 7071s
  [63850/124227] 8.54 images/s, ETA 7068s
  [63875/124227] 8.54 images/s, ETA 7065s
  [63900/124227] 8.54 images/s, ETA 7061s
  [63925/124227] 8.54 images/s, ETA 7058s
  [63950/124227] 8.55 images/s, ETA 7054s
  [63975/124227] 8.55 images/s, ETA 7050s
  [64000/124227] 8.55 images/s, ETA 7047s
  [64025/124227] 8.55 images/s, ETA 7044s
  [64050/124227] 8.55 images/s, ETA 7039s
  [64075/124227] 8.55 images/s, ETA 7035s
  [64100/124227] 8.55 images/s, ETA 7031s
  [64125/124227] 8.55 images/s, ETA 7029s
  [64150/124227] 8.55 images/s, ETA 7026s
  [64175/124227] 8.55 images/s, ETA 7024s
  [64200/124227] 8.55 images/s, ETA 7022s
  [64225/124227] 8.55 images/s, ETA 7022s
  [64250/124227] 8.54 images/s, ETA 7020s
  [64275/124227] 8.54 images/s, ETA 7019s
  [64300/124227] 8.54 images/s, ETA 7015s
  [64325/124227] 8.54 images/s, ETA 7012s
  [64350/124227] 8.54 images/s, ETA 7009s
  [64375/124227] 8.54 images/s, ETA 7006s
  [64400/124227] 8.54 images/s, ETA 7002s
  [64425/124227] 8.54 images/s, ETA 7000s
  [64450/124227] 8.54 images/s, ETA 6996s
  [64475/124227] 8.55 images/s, ETA 6992s
  [64500/124227] 8.55 images/s, ETA 6988s
  [64525/124227] 8.55 images/s, ETA 6985s
  [64550/124227] 8.54 images/s, ETA 6984s
  [64575/124227] 8.55 images/s, ETA 6981s
  [64600/124227] 8.55 images/s, ETA 6978s
  [64625/124227] 8.54 images/s, ETA 6975s
  [64650/124227] 8.55 images/s, ETA 6971s
  [64675/124227] 8.55 images/s, ETA 6967s
  [64700/124227] 8.55 images/s, ETA 6963s
  [64725/124227] 8.55 images/s, ETA 6960s
  [64750/124227] 8.55 images/s, ETA 6958s
  [64775/124227] 8.55 images/s, ETA 6955s
  [64800/124227] 8.55 images/s, ETA 6951s
  [64825/124227] 8.55 images/s, ETA 6948s
  [64850/124227] 8.55 images/s, ETA 6946s
  [64875/124227] 8.55 images/s, ETA 6943s
  [64900/124227] 8.55 images/s, ETA 6939s
  [64925/124227] 8.55 images/s, ETA 6936s
  [64950/124227] 8.55 images/s, ETA 6932s
  [64975/124227] 8.55 images/s, ETA 6929s
  [65000/124227] 8.55 images/s, ETA 6926s
  [65025/124227] 8.55 images/s, ETA 6923s
  [65050/124227] 8.55 images/s, ETA 6919s
  [65075/124227] 8.55 images/s, ETA 6917s
  [65100/124227] 8.55 images/s, ETA 6914s
  [65125/124227] 8.55 images/s, ETA 6911s
  [65150/124227] 8.55 images/s, ETA 6907s
  [65175/124227] 8.55 images/s, ETA 6906s
  [65200/124227] 8.55 images/s, ETA 6902s
  [65225/124227] 8.55 images/s, ETA 6900s
  [65250/124227] 8.55 images/s, ETA 6899s
  [65275/124227] 8.55 images/s, ETA 6897s
  [65300/124227] 8.55 images/s, ETA 6892s
  [65325/124227] 8.55 images/s, ETA 6890s
  [65350/124227] 8.55 images/s, ETA 6887s
  [65375/124227] 8.55 images/s, ETA 6883s
  [65400/124227] 8.55 images/s, ETA 6880s
  [65425/124227] 8.55 images/s, ETA 6879s
  [65450/124227] 8.55 images/s, ETA 6875s
  [65475/124227] 8.55 images/s, ETA 6874s
  [65500/124227] 8.55 images/s, ETA 6870s
  [65525/124227] 8.55 images/s, ETA 6867s
  [65550/124227] 8.55 images/s, ETA 6864s
  [65575/124227] 8.55 images/s, ETA 6861s
  [65600/124227] 8.55 images/s, ETA 6856s
  [65625/124227] 8.55 images/s, ETA 6854s
  [65650/124227] 8.55 images/s, ETA 6851s
  [65675/124227] 8.55 images/s, ETA 6847s
  [65700/124227] 8.55 images/s, ETA 6844s
  [65725/124227] 8.55 images/s, ETA 6841s
  [65750/124227] 8.55 images/s, ETA 6836s
  [65775/124227] 8.55 images/s, ETA 6835s
  [65800/124227] 8.55 images/s, ETA 6832s
  [65825/124227] 8.55 images/s, ETA 6830s
  [65850/124227] 8.55 images/s, ETA 6827s
  [65875/124227] 8.55 images/s, ETA 6826s
  [65900/124227] 8.55 images/s, ETA 6822s
  [65925/124227] 8.55 images/s, ETA 6819s
  [65950/124227] 8.55 images/s, ETA 6815s
  [65975/124227] 8.55 images/s, ETA 6812s
  [66000/124227] 8.55 images/s, ETA 6811s
  [66025/124227] 8.55 images/s, ETA 6810s
  [66050/124227] 8.55 images/s, ETA 6805s
  [66075/124227] 8.55 images/s, ETA 6800s
  [66100/124227] 8.55 images/s, ETA 6798s
  [66125/124227] 8.55 images/s, ETA 6796s
  [66150/124227] 8.55 images/s, ETA 6793s
  [66175/124227] 8.55 images/s, ETA 6791s
  [66200/124227] 8.55 images/s, ETA 6788s
  [66225/124227] 8.55 images/s, ETA 6785s
  [66250/124227] 8.55 images/s, ETA 6783s
  [66275/124227] 8.55 images/s, ETA 6780s
  [66300/124227] 8.55 images/s, ETA 6776s
  [66325/124227] 8.55 images/s, ETA 6773s
  [66350/124227] 8.55 images/s, ETA 6771s
  [66375/124227] 8.55 images/s, ETA 6770s
  [66400/124227] 8.54 images/s, ETA 6767s
  [66425/124227] 8.54 images/s, ETA 6767s
  [66450/124227] 8.54 images/s, ETA 6764s
  [66475/124227] 8.54 images/s, ETA 6760s
  [66500/124227] 8.54 images/s, ETA 6756s
  [66525/124227] 8.54 images/s, ETA 6755s
  [66550/124227] 8.54 images/s, ETA 6752s
  [66575/124227] 8.54 images/s, ETA 6748s
  [66600/124227] 8.54 images/s, ETA 6745s
  [66625/124227] 8.54 images/s, ETA 6743s
  [66650/124227] 8.54 images/s, ETA 6739s
  [66675/124227] 8.54 images/s, ETA 6735s
  [66700/124227] 8.55 images/s, ETA 6732s
  [66725/124227] 8.55 images/s, ETA 6729s
  [66750/124227] 8.55 images/s, ETA 6726s
  [66775/124227] 8.54 images/s, ETA 6725s
  [66800/124227] 8.54 images/s, ETA 6722s
  [66825/124227] 8.54 images/s, ETA 6720s
  [66850/124227] 8.54 images/s, ETA 6715s
  [66875/124227] 8.55 images/s, ETA 6712s
  [66900/124227] 8.54 images/s, ETA 6709s
  [66925/124227] 8.54 images/s, ETA 6708s
  [66950/124227] 8.54 images/s, ETA 6704s
  [66975/124227] 8.55 images/s, ETA 6699s
  [67000/124227] 8.55 images/s, ETA 6697s
  [67025/124227] 8.54 images/s, ETA 6695s
  [67050/124227] 8.54 images/s, ETA 6691s
  [67075/124227] 8.54 images/s, ETA 6689s
  [67100/124227] 8.55 images/s, ETA 6685s
  [67125/124227] 8.55 images/s, ETA 6681s
  [67150/124227] 8.55 images/s, ETA 6678s
  [67175/124227] 8.55 images/s, ETA 6676s
  [67200/124227] 8.54 images/s, ETA 6675s
  [67225/124227] 8.54 images/s, ETA 6673s
  [67250/124227] 8.54 images/s, ETA 6670s
  [67275/124227] 8.54 images/s, ETA 6667s
  [67300/124227] 8.54 images/s, ETA 6663s
  [67325/124227] 8.54 images/s, ETA 6661s
  [67350/124227] 8.54 images/s, ETA 6658s
  [67375/124227] 8.54 images/s, ETA 6655s
  [67400/124227] 8.54 images/s, ETA 6654s
  [67425/124227] 8.54 images/s, ETA 6653s
  [67450/124227] 8.54 images/s, ETA 6650s
  [67475/124227] 8.54 images/s, ETA 6647s
  [67500/124227] 8.54 images/s, ETA 6644s
  [67525/124227] 8.54 images/s, ETA 6642s
  [67550/124227] 8.54 images/s, ETA 6640s
  [67575/124227] 8.53 images/s, ETA 6639s
  [67600/124227] 8.53 images/s, ETA 6635s
  [67625/124227] 8.53 images/s, ETA 6632s
  [67650/124227] 8.54 images/s, ETA 6628s
  [67675/124227] 8.54 images/s, ETA 6624s
  [67700/124227] 8.54 images/s, ETA 6620s
  [67725/124227] 8.54 images/s, ETA 6619s
  [67750/124227] 8.54 images/s, ETA 6616s
  [67775/124227] 8.53 images/s, ETA 6614s
  [67800/124227] 8.53 images/s, ETA 6612s
  [67825/124227] 8.53 images/s, ETA 6611s
  [67850/124227] 8.53 images/s, ETA 6607s
  [67875/124227] 8.54 images/s, ETA 6602s
  [67900/124227] 8.54 images/s, ETA 6598s
  [67925/124227] 8.54 images/s, ETA 6595s
  [67950/124227] 8.54 images/s, ETA 6592s
  [67975/124227] 8.54 images/s, ETA 6590s
  [68000/124227] 8.53 images/s, ETA 6589s
  [68025/124227] 8.53 images/s, ETA 6586s
  [68050/124227] 8.53 images/s, ETA 6584s
  [68075/124227] 8.53 images/s, ETA 6581s
  [68100/124227] 8.53 images/s, ETA 6577s
  [68125/124227] 8.53 images/s, ETA 6574s
  [68150/124227] 8.53 images/s, ETA 6571s
  [68175/124227] 8.54 images/s, ETA 6567s
  [68200/124227] 8.53 images/s, ETA 6565s
  [68225/124227] 8.53 images/s, ETA 6563s
  [68250/124227] 8.53 images/s, ETA 6560s
  [68275/124227] 8.53 images/s, ETA 6556s
  [68300/124227] 8.54 images/s, ETA 6552s
  [68325/124227] 8.53 images/s, ETA 6551s
  [68350/124227] 8.53 images/s, ETA 6549s
  [68375/124227] 8.53 images/s, ETA 6545s
  [68400/124227] 8.53 images/s, ETA 6542s
  [68425/124227] 8.53 images/s, ETA 6541s
  [68450/124227] 8.53 images/s, ETA 6537s
  [68475/124227] 8.53 images/s, ETA 6535s
  [68500/124227] 8.53 images/s, ETA 6533s
  [68525/124227] 8.53 images/s, ETA 6532s
  [68550/124227] 8.53 images/s, ETA 6529s
  [68575/124227] 8.53 images/s, ETA 6526s
  [68600/124227] 8.53 images/s, ETA 6522s
  [68625/124227] 8.53 images/s, ETA 6520s
  [68650/124227] 8.53 images/s, ETA 6517s
  [68675/124227] 8.53 images/s, ETA 6515s
  [68700/124227] 8.53 images/s, ETA 6512s
  [68725/124227] 8.53 images/s, ETA 6509s
  [68750/124227] 8.53 images/s, ETA 6506s
  [68775/124227] 8.53 images/s, ETA 6502s
  [68800/124227] 8.53 images/s, ETA 6500s
  [68825/124227] 8.53 images/s, ETA 6498s
  [68850/124227] 8.53 images/s, ETA 6495s
  [68875/124227] 8.53 images/s, ETA 6492s
  [68900/124227] 8.53 images/s, ETA 6487s
  [68925/124227] 8.53 images/s, ETA 6487s
  [68950/124227] 8.52 images/s, ETA 6485s
  [68975/124227] 8.52 images/s, ETA 6483s
  [69000/124227] 8.52 images/s, ETA 6481s
  [69025/124227] 8.52 images/s, ETA 6477s
  [69050/124227] 8.52 images/s, ETA 6473s
  [69075/124227] 8.52 images/s, ETA 6470s
  [69100/124227] 8.52 images/s, ETA 6467s
  [69125/124227] 8.52 images/s, ETA 6465s
  [69150/124227] 8.52 images/s, ETA 6461s
